annee,soir,Ordre,Country,Pays,Artiste,Chanson,Langue,Place,Points,,,,annee,DF,Ordre,Country,Pays,Artiste,Chanson,Langue,Place,Points
1986,FI,13,Belgium,Belgique,Sandra Kim,J'aime la vie,Français,1,176,,,,,,,,,,,,,
"1986,FI,15,Cyprus,Chypre,Elpída,""Tóra Zo"
"(Τώρα ζω)"",Grec,20,4,,,,,,,,,,,,,"
1986,FI,18,Denmark,Danemark,Lise Haavik & Trax,Du er fuld af løgn,Danois,6,77,,,,,,,,,,,,,
1986,FI,9,Spain,Espagne,Cadillac,Valentino,Espagnol,10,51,,,,,,,,,,,,,
1986,FI,19,Finland,Finlande,Kari Kuivalainen,Päivä kahden ihmisen (Never the End),Finnois,15,22,,,,,,,,,,,,,
1986,FI,3,France,France,Cocktail Chic,Européennes,Français,17,13,,,,,,,,,,,,,
1986,FI,12,Ireland,Irlande,Luv Bug,You Can Count On Me,Anglais,4,96,,,,,,,,,,,,,
1986,FI,6,Iceland,Islande,ICY,Gleðibankinn,Islandais,16,19,,,,,,,,,,,,,
"1986,FI,11,Israel,Israël,Moti Giladi & Sarai Tzuriel,""Yavoh Yom"
"(יבוא יום)"",Hébreu,19,7,,,,,,,,,,,,,"
1986,FI,1,,Luxembourg,Sherisse Laurence,L'amour de ma vie,Français,3,117,,,,,,,,,,,,,
1986,FI,4,Norway,Norvège (hôte),Ketil Stokkan,Romeo,Norvégien,12,44,,,,,,,,,,,,,
1986,FI,7,The netherlands,Pays-Bas,Frizzle Sizzle,Alles heeft ritme,Néerlandais,13,40,,,,,,,,,,,,,
1986,FI,20,Portugal,Portugal,Dora,Não sejas mau para mim,Portugais,14,28,,,,,,,,,,,,,
1986,FI,5,United kingdom,Royaume-Uni,Ryder,Runner in the Night,Anglais,7,72,,,,,,,,,,,,,
1986,FI,17,Sweden,Suède,Lasse Holm & Monica Törnell,E' de' det här du kallar kärlek?,Suédois,5,78,,,,,,,,,,,,,
1986,FI,10,Switzerland,Suisse,Daniela Simons,Pas pour moi,Français,2,140,,,,,,,,,,,,,
1986,FI,8,Turkey,Turquie,Klips ve Onlar,Halley,Turc,9,53,,,,,,,,,,,,,
1986,FI,2,,Yougoslavie,Doris Dragović,Željo moja,Serbo-croate,11,49,,,,,,,,,,,,,
1985,FI,10,Germany,Allemagne,Wind,Für alle,Allemand,2,105,,,,,,,,,,,,,
1985,FI,17,Austria,Autriche,Gary Lux,Kinder dieser Welt,Allemand,8,60,,,,,,,,,,,,,
1985,FI,8,Belgium,Belgique,Linda Lepomme,Laat me nu gaan,Néerlandais,19,7,,,,,,,,,,,,,
"1985,FI,3,Cyprus,Chypre,Lia Vissi,""To katálava argá"
"(To kατάλαβα aργά)"",Grec,16,15,,,,,,,,,,,,,"
1985,FI,4,Denmark,Danemark,Hot Eyes,Sku' du spørg' fra no'en?,Danois,11,41,,,,,,,,,,,,,
1985,FI,5,Spain,Espagne,Paloma San Basilio,La fiesta terminó,Espagnol,14,36,,,,,,,,,,,,,
1985,FI,2,Finland,Finlande,Sonja Lumme,Eläköön elämä,Finnois,9,58,,,,,,,,,,,,,
1985,FI,6,France,France,Roger Bens,Femme dans ses rêves aussi,Français,10,56,,,,,,,,,,,,,
"1985,FI,19,Greece,Grèce,Takis Biniaris,""Miázoume"
"(Μοιάζουμε)"",Grec,16,15,,,,,,,,,,,,,"
1985,FI,1,Ireland,Irlande,Maria Christian,Wait Until the Weekend Comes,Anglais,6,91,,,,,,,,,,,,,
"1985,FI,11,Israel,Israël,Izhar Cohen,""Olé, Olé"
"(עולה, עולה)"",Hébreu,5,93,,,,,,,,,,,,,"
1985,FI,12,Italy,Italie,Al Bano & Romina Power,Magic Oh Magic,Italien,7,78,,,,,,,,,,,,,
"1985,FI,18,,Luxembourg,""Margo, Franck Olivier, Diane Solomon, Ireen Sheer,"
"Chris & Malcolm Roberts"",""Children, Kinder, Enfants"",Français1,13,37,,,,,,,,,,,,,"
1985,FI,13,Norway,Norvège,Bobbysocks,La det swinge,Norvégien,1,123,,,,,,,,,,,,,
1985,FI,9,Portugal,Portugal,Adelaide,Penso em ti (eu sei),Portugais,18,9,,,,,,,,,,,,,
1985,FI,14,United kingdom,Royaume-Uni,Vikki,Love Is,Anglais,4,100,,,,,,,,,,,,,
1985,FI,16,Sweden,Suède (hôte),Kikki Danielsson,Bra vibrationer,Suédois,3,103,,,,,,,,,,,,,
"1985,FI,15,Switzerland,Suisse,Mariella Farré & Pino Gasparini,""Piano, piano"",Allemand,12,39,,,,,,,,,,,,,"
1985,FI,7,Turkey,Turquie,MFÖ,Didai didai dai,Turc,14,36,,,,,,,,,,,,,
1984,FI,14,Germany,Allemagne,Mary Roos,Aufrecht geh'n,Allemand,13,34,,,,,,,,,,,,,
1984,FI,13,Austria,Autriche,Anita,Einfach weg,Allemand,19,5,,,,,,,,,,,,,
1984,FI,8,Belgium,Belgique,Jacques Zegers,Avanti la vie,Français,5,70,,,,,,,,,,,,,
"1984,FI,7,Cyprus,Chypre,Andy Paul,""Ánna Maria Léna"
"(Άννα Mαρία Λένα)"",Grec,15,31,,,,,,,,,,,,,"
1984,FI,10,Denmark,Danemark,Hot Eyes,Det' lige det,Danois,4,101,,,,,,,,,,,,,
"1984,FI,4,Spain,Espagne,Bravo,""Lady, Lady"",Espagnol,3,106,,,,,,,,,,,,,"
1984,FI,16,Finland,Finlande,Kirka,Hengaillaan,Finnois,9,46,,,,,,,,,,,,,
1984,FI,3,France,France,Annick Thoumazeau,Autant d'amoureux que d'étoiles,Français,8,61,,,,,,,,,,,,,
1984,FI,9,Ireland,Irlande,Linda Martin,Terminal 3,Anglais,2,137,,,,,,,,,,,,,
1984,FI,18,Italy,Italie,Alice & Franco Battiato,I treni di Tozeur,Italien,5,70,,,,,,,,,,,,,
1984,FI,2,,Luxembourg (hôte),Sophie Carle,100 % d'amour,Français,10,39,,,,,,,,,,,,,
1984,FI,5,Norway,Norvège,Dollie De Luxe,Lenge leve livet,Norvégien,17,29,,,,,,,,,,,,,
1984,FI,11,The netherlands,Pays-Bas,Maribelle,Ik hou van jou,Néerlandais,13,34,,,,,,,,,,,,,
1984,FI,19,Portugal,Portugal,Maria Guinot,Silêncio e tanta gente,Portugais,11,38,,,,,,,,,,,,,
1984,FI,6,United kingdom,Royaume-Uni,Belle & The Devotions,Love Games,Anglais,7,63,,,,,,,,,,,,,
1984,FI,1,Sweden,Suède,Herreys,Diggi-Loo Diggi-Ley,Suédois,1,145,,,,,,,,,,,,,
1984,FI,17,Switzerland,Suisse,Rainy Day,Welche Farbe hat der Sonnenschein?,Allemand,16,30,,,,,,,,,,,,,
"1984,FI,15,Turkey,Turquie,""Beş Yıl Önce, On Yıl Sonra"",Halay,Turc,12,37,,,,,,,,,,,,,"
"1984,FI,12,,Yougoslavie,Vlado & Isolda,""Ciao, amore"",Serbo-croate,18,26,,,,,,,,,,,,,"
1983,FI,14,Germany,Allemagne (hôte),Hoffmann et Hoffmann,Rücksicht,Allemand,5,94,,,,,,,,,,,,,
1983,FI,18,Austria,Autriche,Westend,Hurricane,Allemand,9,53,,,,,,,,,,,,,
1983,FI,19,Belgium,Belgique,Pas de deux,Rendez-vous,Néerlandais,18,13,,,,,,,,,,,,,
"1983,FI,13,Cyprus,Chypre,Stavros & Constantina,""I agápi akóma zi"
"(Η aγάπη aκόμα ζει)"",Grec,16,26,,,,,,,,,,,,,"
1983,FI,15,Denmark,Danemark,Gry Johansen,Kløden drejer,Danois,17,16,,,,,,,,,,,,,
1983,FI,7,Spain,Espagne,Remedios Amaya,¿ Quien maneja mi barca ?,Espagnol,19,0,,,,,,,,,,,,,
1983,FI,9,Finland,Finlande,Ami Aspelund,Fantasiaa,Finnois,11,41,,,,,,,,,,,,,
1983,FI,1,France,France,Guy Bonnet,Vivre,Français,8,56,,,,,,,,,,,,,
"1983,FI,10,Greece,Grèce,Krísti Stassinopoúlou,""Mou les"
"(Μου λες)"",Grec,14,32,,,,,,,,,,,,,"
"1983,FI,16,Israel,Israël,Ofra Haza,""Hai"
"(חי)"",Hébreu,2,136,,,,,,,,,,,,,"
1983,FI,5,Italy,Italie,Riccardo Fogli,Per Lucia,Italien,11,41,,,,,,,,,,,,,
1983,FI,20,,Luxembourg,Corinne Hermès,Si la vie est cadeau,Français,1,142,,,,,,,,,,,,,
"1983,FI,2,Norway,Norvège,Jahn Teigen,""Do, re, mi"",Norvégien,9,53,,,,,,,,,,,,,"
1983,FI,11,The netherlands,Pays-Bas,Bernadette,Sing Me a Song,Néerlandais,7,66,,,,,,,,,,,,,
1983,FI,17,Portugal,Portugal,Armando Gama,Esta balada que te dou,Portugais,13,33,,,,,,,,,,,,,
1983,FI,3,United kingdom,Royaume-Uni,Sweet Dreams,I'm Never Giving Up,Anglais,6,79,,,,,,,,,,,,,
1983,FI,4,Sweden,Suède,Carola,Främling,Suédois,3,126,,,,,,,,,,,,,
1983,FI,8,Switzerland,Suisse,Mariella Farré,Io così non ci sto,Italien,15,28,,,,,,,,,,,,,
1983,FI,6,Turkey,Turquie,Çetin Alp & The Short Waves,Opera,Turc,19,0,,,,,,,,,,,,,
1983,FI,12,,Yougoslavie,Danijel,Džuli,Monténégrin,4,125,,,,,,,,,,,,,
1982,FI,18,Germany,Allemagne,Nicole,Ein bißchen Frieden,Allemand,1,161,,,,,,,,,,,,,
1982,FI,10,Austria,Autriche,Mess,Sonntag,Allemand,9,57,,,,,,,,,,,,,
1982,FI,11,Belgium,Belgique,Stella,Si tu aimes ma musique,Français,4,96,,,,,,,,,,,,,
"1982,FI,8,Cyprus,Chypre,Ánna Víssi,""Móno i agápi"
"(Μόνο η αγάπη)"",Grec,5,85,,,,,,,,,,,,,"
"1982,FI,13,Denmark,Danemark,Brixx,""Video, video"",Danois,17,5,,,,,,,,,,,,,"
1982,FI,12,Spain,Espagne,Lucía,Él,Espagnol,10,52,,,,,,,,,,,,,
1982,FI,6,Finland,Finlande,Kojo,Nuku pommiin,Finnois,18,0,,,,,,,,,,,,,
"1982,FI,17,Ireland,Irlande,The Duskeys,""Here Today, Gone Tommorow"",Anglais,11,49,,,,,,,,,,,,,"
"1982,FI,15,Israel,Israël,Avi Toledano,""Hora"
"(הורה)"",Hébreu,2,100,,,,,,,,,,,,,"
1982,FI,2,,Luxembourg,Svetlana,Cours après le temps,Français,6,78,,,,,,,,,,,,,
1982,FI,3,Norway,Norvège,Jahn Teigen & Anita Skorgan,Adjø,Norvégien,12,40,,,,,,,,,,,,,
1982,FI,16,The netherlands,Pays-Bas,Bill Van Dijk,Jij en ik,Néerlandais,16,8,,,,,,,,,,,,,
1982,FI,1,Portugal,Portugal,Doce,Bem bom,Portugais,13,32,,,,,,,,,,,,,
1982,FI,4,United kingdom,Royaume-Uni (hôte),Bardo,One Step Further,Anglais,7,76,,,,,,,,,,,,,
1982,FI,9,Sweden,Suède,Chips,Dag efter dag,Suédois,8,67,,,,,,,,,,,,,
1982,FI,7,Switzerland,Suisse,Arlette Zola,Amour on t'aime,Français,3,97,,,,,,,,,,,,,
1982,FI,5,Turkey,Turquie,Neco,Hani?,Turc,15,20,,,,,,,,,,,,,
"1982,FI,14,,Yougoslavie,Aska,""Halo, halo"",Serbo-croate,14,21,,,,,,,,,,,,,"
1981,FI,3,Germany,Allemagne,Lena Valaitis,Johnny Blue,Allemand,2,132,,,,,,,,,,,,,
1981,FI,1,Austria,Autriche,Marty Brem,Wenn du da bist,Allemand,17,20,,,,,,,,,,,,,
1981,FI,16,Belgium,Belgique,Emly Starr,Samson,Néerlandais,13,40,,,,,,,,,,,,,
"1981,FI,18,Cyprus,Chypre,Island,""Mónika"
"(Μόνικα)"",Grec,6,69,,,,,,,,,,,,,"
1981,FI,6,Denmark,Danemark,Tommy Seebach & Debbie Cameron,Krøller eller ej,Danois,11,41,,,,,,,,,,,,,
1981,FI,10,Spain,Espagne,Baccheli,Y sólo tú,Espagnol,14,38,,,,,,,,,,,,,
1981,FI,8,Finland,Finlande,Rikki Sorsa,Reggae OK,Finnois,16,27,,,,,,,,,,,,,
1981,FI,9,France,France,Jean Gabilou,Humanahum,Français,3,125,,,,,,,,,,,,,
"1981,FI,17,Greece,Grèce,Yiannis Dimitras,""Feggári Kalokerinó"
"(Φεγγάρι καλοκαιρινό)"",Grec,8,55,,,,,,,,,,,,,"
1981,FI,12,Ireland,Irlande (hôte),Sheeba,Horoscopes,Anglais,5,105,,,,,,,,,,,,,
"1981,FI,5,Israel,Israël,Habibi,""Halayla"
"(הלילה)"",Hébreu,7,56,,,,,,,,,,,,,"
1981,FI,4,,Luxembourg,Jean-Claude Pascal,C'est peut-être pas l'Amérique,Français,11,41,,,,,,,,,,,,,
1981,FI,13,Norway,Norvège,Finn Kalvik,Aldri i livet,Norvégien,20,0,,,,,,,,,,,,,
1981,FI,11,The netherlands,Pays-Bas,Linda Williams,Het is een wonder,Néerlandais,9,51,,,,,,,,,,,,,
1981,FI,15,Portugal,Portugal,Carlos Paião,Playback,Portugais,18,9,,,,,,,,,,,,,
1981,FI,14,United kingdom,Royaume-Uni,Bucks Fizz,Making Your Mind Up,Anglais,1,136,,,,,,,,,,,,,
1981,FI,20,Sweden,Suède,Björn Skifs,Fångad i en dröm,Suédois,10,50,,,,,,,,,,,,,
"1981,FI,19,Switzerland,Suisse,""Peter, Sue & Marc"",Io senza te,Italien,4,121,,,,,,,,,,,,,"
1981,FI,2,Turkey,Turquie,Modern Folk Trio & Aysegül,Dönme dolap,Turc,18,9,,,,,,,,,,,,,
1981,FI,7,,Yougoslavie,Seid Memić Vajta,Lejla,Bosnien,15,35,,,,,,,,,,,,,
1980,FI,12,Germany,Allemagne,Katja Ebstein,Theater,Allemand,2,128,,,,,,,,,,,,,
1980,FI,1,Austria,Autriche,Blue Danube,Du bist Musik,Allemand,8,64,,,,,,,,,,,,,
1980,FI,19,Belgium,Belgique,Telex,Euro-Vision,Français,17,14,,,,,,,,,,,,,
1980,FI,7,Denmark,Danemark,Bamses Venner,Tænker altid på dig,Danois,14,25,,,,,,,,,,,,,
1980,FI,18,Spain,Espagne,Trigo Limpio,Quedate esta noche,Espagnol,12,38,,,,,,,,,,,,,
1980,FI,10,Finland,Finlande,Vesa-Matti Loiri,Huilumies,Finnois,19,6,,,,,,,,,,,,,
"1980,FI,16,France,France,Profil,""Hé, hé m'sieurs dames"",Français,11,45,,,,,,,,,,,,,"
"1980,FI,3,Greece,Grèce,Ánna Víssi & Epikouri,""Autostop"
"(Ωτοστοπ)"",Grec,13,30,,,,,,,,,,,,,"
1980,FI,17,Ireland,Irlande,Johnny Logan,What's Another Year,Anglais,1,143,,,,,,,,,,,,,
1980,FI,6,Italy,Italie,Alan Sorrenti,Non so che darei,Italien,6,87,,,,,,,,,,,,,
1980,FI,4,,Luxembourg,Sophie & Magaly,Papa Pingouin,Français,9,56,,,,,,,,,,,,,
"1980,FI,5,Maroc,Maroc,Samira Saïd,""Bitakat Hob"
"(بطاقة حب)"",Arabe,18,7,,,,,,,,,,,,,"
1980,FI,11,Norway,Norvège,Sverre Kjelsberg & Mattis Hætta,Sámiid Ædnan,Norvégien,16,15,,,,,,,,,,,,,
1980,FI,15,The netherlands,Pays-Bas (hôte),Maggie MacNeal,Amsterdam,Néerlandais,5,93,,,,,,,,,,,,,
"1980,FI,14,Portugal,Portugal,José Cid,""Um grande, grande amor"",Portugais,7,71,,,,,,,,,,,,,"
1980,FI,13,United kingdom,Royaume-Uni,Prima Donna,Love Enough for Two,Anglais,3,106,,,,,,,,,,,,,
1980,FI,8,Sweden,Suède,Tomas Ledin,Just nu!,Suédois,10,47,,,,,,,,,,,,,
1980,FI,9,Switzerland,Suisse,Paola,Cinéma,Français,4,104,,,,,,,,,,,,,
1980,FI,2,Turkey,Turquie,Ajda Pekkan,Petr'oil,Turc,15,23,,,,,,,,,,,,,
1979,FI,9,Germany,Allemagne,Dschinghis Khan,Dschinghis Khan,Allemand,4,86,,,,,,,,,,,,,
1979,FI,18,Austria,Autriche,Christina Simon,Heute in Jerusalem,Allemand,18,5,,,,,,,,,,,,,
1979,FI,12,Belgium,Belgique,Micha Marah,Hey Nana,Néerlandais,18,5,,,,,,,,,,,,,
1979,FI,3,Denmark,Danemark,Tommy Seebach,Disco Tango,Danois,6,76,,,,,,,,,,,,,
1979,FI,19,Spain,Espagne,Betty Missiego,Su canción,Espagnol,2,116,,,,,,,,,,,,,
1979,FI,5,Finland,Finlande,Katri Helena,Katson sineen taivaan,Finnois,14,38,,,,,,,,,,,,,
1979,FI,11,France,France,Anne-Marie David,Je suis l'enfant-soleil,Français,3,106,,,,,,,,,,,,,
"1979,FI,7,Greece,Grèce,Elpída,""Sokráti"
"(Σωκράτη)"",Grec,8,69,,,,,,,,,,,,,"
1979,FI,4,Ireland,Irlande,Cathal Dunne,Happy Man,Anglais,5,80,,,,,,,,,,,,,
"1979,FI,10,Israel,Israël (hôte),Gali Atari & Milk and Honey,""Hallelujah"
"(הללויה)"",Hébreu,1,125,,,,,,,,,,,,,"
1979,FI,2,Italy,Italie,Matia Bazar,Raggio di luna,Italien,15,27,,,,,,,,,,,,,
1979,FI,13,,Luxembourg,Jeane Manson,J'ai déjà vu ça dans tes yeux,Français,13,44,,,,,,,,,,,,,
1979,FI,6,,Monaco,Laurent Vaguener,Notre vie c'est la musique,Français,16,12,,,,,,,,,,,,,
1979,FI,16,Norway,Norvège,Anita Skorgan,Oliver,Norvégien,11,57,,,,,,,,,,,,,
1979,FI,14,The netherlands,Pays-Bas,Xandra,Colorado,Néerlandais,12,51,,,,,,,,,,,,,
"1979,FI,1,Portugal,Portugal,Manuela Bravo,""Sobe, sobe, balão sobe"",Portugais,9,64,,,,,,,,,,,,,"
1979,FI,17,United kingdom,Royaume-Uni,Black Lace,Mary Ann,Anglais,7,73,,,,,,,,,,,,,
1979,FI,15,Sweden,Suède,Ted Gärdestad,Satellit,Suédois,17,8,,,,,,,,,,,,,
"1979,FI,8,Switzerland,Suisse,""Peter, Sue & Marc & Pfuri, Gorps & Kniri"",Trödler & Co.,Allemand,10,60,,,,,,,,,,,,,"
1978,FI,13,Germany,Allemagne,Ireen Sheer,Feuer,Allemand,6,84,,,,,,,,,,,,,
1978,FI,19,Austria,Autriche,Springtime,Mrs. Caroline Robinson,Allemand,15,14,,,,,,,,,,,,,
1978,FI,10,Belgium,Belgique,Jean Vallée,L'amour ça fait chanter la vie,Français,2,125,,,,,,,,,,,,,
1978,FI,16,Denmark,Danemark,Mabel,Boom-Boom,Danois,16,13,,,,,,,,,,,,,
"1978,FI,7,Spain,Espagne,José Vélez,Bailemos un vals,""Espagnol, Français"",9,65,,,,,,,,,,,,,"
1978,FI,4,Finland,Finlande,Seija Simola,Anna rakkaudelle tilaisuus,Finnois,18,2,,,,,,,,,,,,,
1978,FI,6,France,France (hôte),Joël Prévost,Il y aura toujours des violons,Français,3,119,,,,,,,,,,,,,
"1978,FI,15,Greece,Grèce,Tania Tsanaklidou,""Charlie Chaplin"
"(Τσάρλυ Tσάπλιν)"",Grec,8,66,,,,,,,,,,,,,"
1978,FI,1,Ireland,Irlande,Colm C.T. Wilkinson,Born to Sing,Anglais,5,86,,,,,,,,,,,,,
"1978,FI,18,Israel,Israël,Izhar Cohen & The Alphabeta,""A-Ba-Ni-Bi"
"(א-בא-ני-בי)"",Hébreu,1,157,,,,,,,,,,,,,"
1978,FI,3,Italy,Italie,Ricchi e Poveri,Questo amore,Italien,12,53,,,,,,,,,,,,,
1978,FI,17,,Luxembourg,Baccara,Parlez-vous français ?,Français,7,73,,,,,,,,,,,,,
1978,FI,14,,Monaco,Caline & Olivier Toussaint,Les Jardins de Monaco,Français,4,107,,,,,,,,,,,,,
1978,FI,2,Norway,Norvège,Jahn Teigen,Mil etter mil,Norvégien,20,0,,,,,,,,,,,,,
1978,FI,11,The netherlands,Pays-Bas,Harmony,t Is OK,Néerlandais,13,37,,,,,,,,,,,,,
1978,FI,5,Portugal,Portugal,Gemini,Dai li dou,Portugais,17,5,,,,,,,,,,,,,
1978,FI,8,United kingdom,Royaume-Uni,Co-Co,The Bad Old Days,Anglais,11,61,,,,,,,,,,,,,
1978,FI,20,Sweden,Suède,Björn Skifs,Det blir alltid värre framåt natten,Suédois,14,26,,,,,,,,,,,,,
1978,FI,9,Switzerland,Suisse,Carole Vinci,Vivre,Français,9,65,,,,,,,,,,,,,
1978,FI,12,Turkey,Turquie,Nazar,Sevince,Turc,18,2,,,,,,,,,,,,,
1977,FI,6,Germany,Allemagne,Silver Convention,Telegram,Anglais,8,55,,,,,,,,,,,,,
"1977,FI,4,Austria,Autriche,Schmetterlinge,Boom Boom Boomerang,""Allemand, anglais"",17,11,,,,,,,,,,,,,"
"1977,FI,17,Belgium,Belgique,Dream Express,""A Million in One, Two, Three"",Anglais,7,69,,,,,,,,,,,,,"
1977,FI,14,Spain,Espagne,Micky,Enseñame a cantar,Espagnol,9,52,,,,,,,,,,,,,
1977,FI,16,Finland,Finlande,Monica Aspelund (en),Lapponia,Finnois,10,50,,,,,,,,,,,,,
1977,FI,18,France,France,Marie Myriam,L'Oiseau et l'Enfant,Français,1,136,,,,,,,,,,,,,
"1977,FI,10,Greece,Grèce,""Paschalis (el), Marianna (de), Robert & Bessy"",""Máthema Solfege"
"(Μάθημα σολφέζ)"",Grec,5,92,,,,,,,,,,,,,"
1977,FI,1,Ireland,Irlande,The Swarbriggs Plus Two,It's Nice to Be in Love Again,Anglais,3,119,,,,,,,,,,,,,
"1977,FI,11,Israel,Israël,Ilanit,""Ahava Hi Shir Leshnayim"
"(אהבה היא שיר לשניים)"",Hébreu,11,49,,,,,,,,,,,,,"
1977,FI,15,Italy,Italie,Mia Martini,Libera,Italien,13,33,,,,,,,,,,,,,
1977,FI,7,,Luxembourg,Anne-Marie B.,Frère Jacques,Français,16,17,,,,,,,,,,,,,
1977,FI,2,,Monaco,Michèle Torr,Une petite Française,Français,4,96,,,,,,,,,,,,,
1977,FI,5,Norway,Norvège,Anita Skorgan,Casanova,Norvégien,15,18,,,,,,,,,,,,,
1977,FI,3,The netherlands,Pays-Bas,Heddy Lester (en),De mallemolen,Néerlandais,12,35,,,,,,,,,,,,,
1977,FI,8,Portugal,Portugal,Os Amigos,Portugal no coração,Portugais,14,18,,,,,,,,,,,,,
1977,FI,9,United kingdom,Royaume-Uni (hôte),Lynsey de Paul & Mike Moran,Rock Bottom,Anglais,2,121,,,,,,,,,,,,,
1977,FI,13,Sweden,Suède,Forbes,Beatles,Suédois,18,2,,,,,,,,,,,,,
1977,FI,12,Switzerland,Suisse,Pepe Lienhard Band (en),Swiss Lady,Allemand,6,71,,,,,,,,,,,,,
"1976,FI,3,Germany,Allemagne,Les Humphries Singers,""Sing, Sang, Song"",""Allemand, anglais"",15,12,,,,,,,,,,,,,"
1976,FI,14,Austria,Autriche,Waterloo & Robinson,My Little World,Anglais,5,80,,,,,,,,,,,,,
1976,FI,6,Belgium,Belgique,Pierre Rapsat,Judy et Cie,Français,8,68,,,,,,,,,,,,,
1976,FI,12,Spain,Espagne,Braulio,Sobran las palabras,Espagnol,16,11,,,,,,,,,,,,,
1976,FI,11,Finland,Finlande,Fredi & Ystävät,Pump-Pump,Anglais,11,44,,,,,,,,,,,,,
"1976,FI,17,France,France,Catherine Ferry,""Un, deux, trois"",Français,2,147,,,,,,,,,,,,,"
"1976,FI,10,Greece,Grèce,Maríza Koch,""Panagiá mou, panagiá mou"
"(Παναγιά μου, Παναγιά μου)"",Grec,13,20,,,,,,,,,,,,,"
1976,FI,7,Ireland,Irlande,Red Hurley,When,Anglais,10,54,,,,,,,,,,,,,
"1976,FI,4,Israel,Israël,Chocolate Menta Mastik,""Emor Shalom"
"(אמור שלום)"",Hébreu,6,77,,,,,,,,,,,,,"
"1976,FI,13,Italy,Italie,Al Bano & Romina Power,Noi lo rivivremo di nuovo,""Italien, anglais"",7,69,,,,,,,,,,,,,"
1976,FI,5,,Luxembourg,Jürgen Marcus,Chansons pour ceux qui s'aiment,Français,14,17,,,,,,,,,,,,,
"1976,FI,16,,Monaco,Mary Christy,""Toi, la musique et moi"",Français,3,93,,,,,,,,,,,,,"
1976,FI,9,Norway,Norvège,Anne-Karine Strøm,Mata-Hari,Anglais,18,7,,,,,,,,,,,,,
1976,FI,8,The netherlands,Pays-Bas,Sandra Reemer,The Party's Over,Anglais,9,56,,,,,,,,,,,,,
1976,FI,15,Portugal,Portugal,Carlos do Carmo,Uma flor de verde pinho,Portugais,12,24,,,,,,,,,,,,,
1976,FI,1,United kingdom,Royaume-Uni,Brotherhood of Man,Save Your Kisses for Me,Anglais,1,164,,,,,,,,,,,,,
"1976,FI,2,Switzerland,Suisse,""Peter, Sue & Marc"",""Djambo, Djambo"",Anglais,4,91,,,,,,,,,,,,,"
1976,FI,18,,Yougoslavie,Ambasadori,Ne mogu skriti svoju bol,Serbo-croate,17,10,,,,,,,,,,,,,
"1975,FI,4,Germany,Allemagne,Joy Fleming,Ein Lied kann eine Brücke sein,""Allemand, anglais"",17,15,,,,,,,,,,,,,"
"1975,FI,11,Belgium,Belgique,Ann Christy,Gelukkig zijn,""Néerlandais, anglais"",15,17,,,,,,,,,,,,,"
1975,FI,17,Spain,Espagne,Sergio y Estíbaliz (en),Tú volverás,Espagnol,10,53,,,,,,,,,,,,,
1975,FI,15,Finland,Finlande,Pihasoittajat (en),Old Man Fiddle,Anglais,7,74,,,,,,,,,,,,,
1975,FI,3,France,France,Nicole Rieu,Et bonjour à toi l'artiste,Français,4,91,,,,,,,,,,,,,
1975,FI,2,Ireland,Irlande,The Swarbriggs,That's What Friends Are For,Anglais,9,68,,,,,,,,,,,,,
"1975,FI,12,Israel,Israël,Shlomo Artzi,""At Va'Ani"
"(את ואני)"",Hébreu,11,40,,,,,,,,,,,,,"
1975,FI,19,Italy,Italie,Wess et Dori Ghezzi,Era,Italien,3,115,,,,,,,,,,,,,
1975,FI,5,,Luxembourg,Géraldine,Toi,Français,5,84,,,,,,,,,,,,,
1975,FI,10,Malta,Malte,Renato (en),Singing This Song,Anglais,12,32,,,,,,,,,,,,,
1975,FI,14,,Monaco,Sophie,Une chanson c'est une lettre,Français,13,22,,,,,,,,,,,,,
1975,FI,6,Norway,Norvège,Ellen Nikolaysen,Touch My Life (With Summer),Anglais,18,11,,,,,,,,,,,,,
1975,FI,1,The netherlands,Pays-Bas,Teach-In,Ding-a-dong,Anglais,1,152,,,,,,,,,,,,,
1975,FI,16,Portugal,Portugal,Duarte Mendes (en),Madrugada,Portugais,16,16,,,,,,,,,,,,,
1975,FI,9,United kingdom,Royaume-Uni,The Shadows,Let Me Be The One,Anglais,2,138,,,,,,,,,,,,,
"1975,FI,18,Sweden,Suède,Lars Berghagen,""Jennie, Jennie"",Anglais,8,72,,,,,,,,,,,,,"
1975,FI,7,Switzerland,Suisse,Simone Drexel,Mikado,Allemand,6,77,,,,,,,,,,,,,
1975,FI,13,Turkey,Turquie,Semiha Yankı,Seninle bir dakika,Turc,19,3,,,,,,,,,,,,,
1975,FI,8,,Yougoslavie,Pepel In Kri,Dan ljubezni,Slovène,13,22,,,,,,,,,,,,,
1974,FI,14,Germany,Allemagne,Cindy & Bert,Die Sommermelodie,Allemand,14,3,,,,,,,,,,,,,
1974,FI,11,Belgium,Belgique,Jacques Hustin,Fleur de liberté,Français,9,10,,,,,,,,,,,,,
1974,FI,3,Spain,Espagne,Peret,Canta y sé feliz,Espagnol,9,10,,,,,,,,,,,,,
1974,FI,1,Finland,Finlande,Carita,Keep Me Warm,Anglais,13,4,,,,,,,,,,,,,
"1974,FI,5,Greece,Grèce,Marinella,""Krasí, thálassa ke t'agóri mou"
"(Κρασί, θάλασσα και τ' αγόρι μου)"",Grec,11,7,,,,,,,,,,,,,"
